Resolution,Data_Rate(bps),Time(s)
16,7000718323.815669,1.0092768669128418
16,7000012564.323393,1.0092244148254395
16,7000142587.223004,1.0092594623565674
16,6999959979.488334,1.0094196796417236
16,7000995041.069604,1.009535789489746
16,6999678059.392059,1.0093324184417725
16,6999897878.520993,1.00929594039917
16,7000001705.7527685,1.009263038635254
16,6999322705.46588,1.0096371173858643
16,6998327025.808446,1.009584665298462
16,7003249357.222433,1.0093135833740234
16,6997857216.108173,1.0095531940460205
16,7000145550.074768,1.0092411041259766
16,7001496074.571216,1.009279489517212
16,6998416938.508806,1.009840726852417
16,6999853000.291483,1.0092904567718506
16,7001131463.97967,1.0092902183532715
16,6997404319.672105,1.0096137523651123
16,6999757485.45374,1.009239673614502
16,7000254816.324173,1.009577989578247
16,6997688858.636843,1.009587049484253
16,7000263420.033327,1.0092480182647705
16,7001418424.613862,1.009387493133545
16,6997680029.861924,1.0096385478973389
16,6999132593.158229,1.0094170570373535
16,6998844613.006592,1.00944185256958
16,6997757569.887442,1.009544849395752
16,6999871491.92733,1.009303331375122
16,7018940232.978075,1.0063204765319824
16,6978936074.516375,1.009690761566162
16,6999906029.975047,1.0092887878417969
16,6999453166.119422,1.0092799663543701
16,6999868697.267125,1.0093300342559814
16,6992729952.6140175,1.0098721981048584
16,6999417990.258134,1.0096771717071533
16,6999752735.528637,1.0092511177062988
16,7002278129.428088,1.0092432498931885
16,7000068219.77804,1.009272575378418
16,6998754503.798472,1.0095744132995605
16,7002048806.257736,1.0093109607696533
16,6999464736.615191,1.0088622570037842
16,7000281610.774168,1.0092453956604004
16,7001496694.22163,1.0093140602111816
16,6996071496.877935,1.0098958015441895
16,6999837351.421579,1.009338140487671
16,7001940817.377,1.0092990398406982
16,6997323539.498371,1.009709119796753
16,7000171940.302398,1.0092337131500244
16,7001282344.814316,1.009563684463501
16,6997950658.898195,1.0095815658569336
16,6999822513.150989,1.0092577934265137
16,6999311882.8430395,1.009263277053833
16,6998638017.565671,1.0095529556274414
16,6999221228.055203,1.0095369815826416
16,7000075410.390556,1.0093014240264893
16,6997839935.988408,1.0095975399017334
16,6999939455.0974,1.0092170238494873
16,6999423131.947573,1.0093536376953125
16,6998331732.904818,1.0095720291137695
16,6999312672.013757,1.009385108947754
16,6999305075.529226,1.009584665298462
16,6999691647.835478,1.0092647075653076
16,7002984294.511048,1.0092275142669678
16,6999247579.763308,1.009528398513794
16,6999921260.358717,1.0093045234680176
16,7002247544.60786,1.0093934535980225
16,6998610991.575206,1.009688377380371
16,7000194954.761009,1.009223222732544
16,7000519151.292407,1.0095303058624268
16,6997960191.502681,1.0095622539520264
16,7000022116.646897,1.0092039108276367
16,7001576054.833734,1.0092082023620605
16,6998206822.342939,1.0095446109771729
16,6998732133.74732,1.0094544887542725
16,7002111453.100219,1.0092899799346924
16,6997615802.700657,1.0095055103302002
16,7013750532.592524,1.0070316791534424
16,6988374423.02451,1.0086827278137207
16,6996044264.676741,1.0098650455474854
16,7000042399.927888,1.0092236995697021
16,6999491338.222138,1.0092816352844238
16,6991012342.764375,1.0104913711547852
16,6985217490.574845,1.0113272666931152
16,6993450709.701927,1.01031494140625
16,6999804534.123851,1.0092711448669434
16,6993356548.432385,1.0103249549865723
16,7000065900.517086,1.0095813274383545
16,6990509278.623483,1.0107364654541016
16,6997157785.02898,1.0103058815002441
16,6991607824.205911,1.0104639530181885
16,6999801834.620758,1.0093026161193848
16,7001869317.337117,1.009476661682129
16,6995611368.650544,1.0109670162200928
16,7000205421.187604,1.0093364715576172
16,6999193778.065364,1.0107221603393555
16,7000273342.243884,1.009246587753296
16,7010788138.403464,1.0097858905792236
16,6995712087.0987625,1.0100445747375488
16,7007649622.621702,1.0094130039215088
16,7001836553.272797,1.0093104839324951
16,7004496738.349436,1.009676218032837
16,6999237339.253105,1.0093493461608887
16,7001079555.391551,1.0097148418426514
16,6997394981.605569,1.009641408920288
16,6999567729.3398285,1.0092873573303223
16,6999045029.013877,1.0093507766723633
16,6997364950.938781,1.0097079277038574
16,6997611250.390067,1.0096771717071533
16,6999918738.980128,1.0094304084777832
16,6997466877.325464,1.0095939636230469
16,6999136127.65266,1.0093460083007812
16,6999402410.023788,1.009312391281128
16,6998187393.9728565,1.0095665454864502
16,6999953820.874323,1.0092735290527344
16,6999828814.342039,1.0095796585083008
16,6999514794.972177,1.009293794631958
16,7001848005.362443,1.0093016624450684
16,6996376290.289083,1.009890079498291
16,6999983516.057261,1.009265661239624
16,7002001455.5451765,1.0092580318450928
16,7000116781.535241,1.0096409320831299
16,6999551664.917969,1.0092298984527588
16,7000509411.743964,1.0095412731170654
16,6997488724.836056,1.0096075534820557
16,6999154374.246602,1.0092644691467285
16,7001861383.826745,1.009308099746704
16,6997841588.543394,1.0095973014831543
16,6998721203.440202,1.0094871520996094
16,7001609478.545167,1.0093157291412354
16,6998074606.61034,1.009563684463501
16,6999757424.589352,1.0093209743499756
16,6999410310.455315,1.009375810623169
16,6996189069.743505,1.0098919868469238
16,6999882018.159646,1.0093328952789307
16,6999302129.877056,1.0092730522155762
16,6997893227.98387,1.0096089839935303
16,6999986753.814524,1.0092616081237793
